2016-12-17,14,0.0532
2016-12-17,30,0.0390
2016-12-17,60,0.0284
2016-12-17,90,0.0213
2016-12-17,120,0.0160
2016-12-17,150,0.0106
2016-12-17,180,0.0089

2016-12-18,1,0.1664
2016-12-18,3,0.1067
2016-12-18,7,0.0868
2016-12-18,14,0.0705
2016-12-18,30,0.0615
2016-12-18,60,0.0524
2016-12-18,90,0.0362
2016-12-18,120,0.0217
2016-12-18,150,0.0163
2016-12-18,180,0.0090

2016-12-19,1,0.1543
2016-12-19,3,0.1150
2016-12-19,7,0.1001
2016-12-19,14,0.0785
2016-12-19,30,0.0636
2016-12-19,60,0.0474
2016-12-19,90,0.0419
2016-12-19,120,0.0338
2016-12-19,150,0.0203
2016-12-19,180,0.0135

2016-12-20,1,0.1492
2016-12-20,3,0.1146
2016-12-20,7,0.0919
2016-12-20,14,0.0740
2016-12-20,30,0.0644
2016-12-20,60,0.0465
2016-12-20,90,0.0310
2016-12-20,120,0.0227
2016-12-20,150,0.0143
2016-12-20,180,0.0107

2016-12-21,1,0.1646
2016-12-21,3,0.1218
2016-12-21,7,0.1026
2016-12-21,14,0.0857
2016-12-21,30,0.0665
2016-12-21,60,0.0496
2016-12-21,90,0.0383
2016-12-21,120,0.0271
2016-12-21,150,0.0192
2016-12-21,180,0.0124

2016-12-22,1,0.1648
2016-12-22,3,0.1128
2016-12-22,7,0.0950
2016-12-22,14,0.0780
2016-12-22,30,0.0579
2016-12-22,60,0.0438
2016-12-22,90,0.0349
2016-12-22,120,0.0252
2016-12-22,150,0.0208
2016-12-22,180,0.0171

2016-12-23,1,0.1654
2016-12-23,3,0.1220
2016-12-23,7,0.1038
2016-12-23,14,0.0891
2016-12-23,30,0.0716
2016-12-23,60,0.0545
2016-12-23,90,0.0416
2016-12-23,120,0.0346
2016-12-23,150,0.0282
2016-12-23,180,0.0199

2016-12-24,1,0.1626
2016-12-24,3,0.1235
2016-12-24,7,0.1002
2016-12-24,14,0.0856
2016-12-24,30,0.0623
2016-12-24,60,0.0452
2016-12-24,90,0.0367
2016-12-24,120,0.0281
2016-12-24,150,0.0196
2016-12-24,180,0.0110

2016-12-25,1,0.1601
2016-12-25,3,0.1097
2016-12-25,7,0.0899
2016-12-25,14,0.0647
2016-12-25,30,0.0468
2016-12-25,60,0.0378
2016-12-25,90,0.0288
2016-12-25,120,0.0198
2016-12-25,150,0.0162
2016-12-25,180,0.0054

2016-12-26,1,0.1535
2016-12-26,3,0.1073
2016-12-26,7,0.0939
2016-12-26,14,0.0805
2016-12-26,30,0.0581
2016-12-26,60,0.0447
2016-12-26,90,0.0328
2016-12-26,120,0.0224
2016-12-26,150,0.0179
2016-12-26,180,0.0119

2016-12-27,1,0.1667
2016-12-27,3,0.1124
2016-12-27,7,0.0833
2016-12-27,14,0.0741
2016-12-27,30,0.0595
2016-12-27,60,0.0423
2016-12-27,90,0.0357
2016-12-27,120,0.0251
2016-12-27,150,0.0172
2016-12-27,180,0.0119

2016-12-28,1,0.1458
2016-12-28,3,0.0917
2016-12-28,7,0.0819
2016-12-28,14,0.0653
2016-12-28,30,0.0444
2016-12-28,60,0.0389
2016-12-28,90,0.0264
2016-12-28,120,0.0250
2016-12-28,150,0.0153
2016-12-28,180,0.0125

2016-12-29,1,0.1463
2016-12-29,3,0.1000
2016-12-29,7,0.0806
2016-12-29,14,0.0672
2016-12-29,30,0.0403
2016-12-29,60,0.0284
2016-12-29,90,0.0224
2016-12-29,120,0.0194
2016-12-29,150,0.0134
2016-12-29,180,0.0075

2016-12-30,1,0.1644
2016-12-30,3,0.1271
2016-12-30,7,0.1085
2016-12-30,14,0.0915
2016-12-30,30,0.0661
2016-12-30,60,0.0525
2016-12-30,90,0.0475
2016-12-30,120,0.0305
2016-12-30,150,0.0237
2016-12-30,180,0.0136

2016-12-31,1,0.1839
2016-12-31,3,0.1300
2016-12-31,7,0.1009
2016-12-31,14,0.0762
2016-12-31,30,0.0628
2016-12-31,60,0.0471
2016-12-31,90,0.0224
2016-12-31,120,0.0135
2016-12-31,150,0.0112
2016-12-31,180,0.0067

2017-01-01,1,0.1379
2017-01-01,3,0.0796
2017-01-01,7,0.0621
2017-01-01,14,0.0505
2017-01-01,30,0.0350
2017-01-01,60,0.0175
2017-01-01,90,0.0117
2017-01-01,120,0.0078
2017-01-01,150,0.0039
2017-01-01,180,0.0039

2017-01-02,1,0.1616
2017-01-02,3,0.1052
2017-01-02,7,0.0930
2017-01-02,14,0.0793
2017-01-02,30,0.0564
2017-01-02,60,0.0412
2017-01-02,90,0.0351
2017-01-02,120,0.0290
2017-01-02,150,0.0213
2017-01-02,180,0.0152

2017-01-03,1,0.1669
2017-01-03,3,0.1178
2017-01-03,7,0.0859
2017-01-03,14,0.0663
2017-01-03,30,0.0552
2017-01-03,60,0.0380
2017-01-03,90,0.0282
2017-01-03,120,0.0209
2017-01-03,150,0.0098
2017-01-03,180,0.0061

2017-01-04,1,0.1427
2017-01-04,3,0.0971
